k1,k2,distance_km
Frankfurt am Main|Deutschland,Orenburg|Russland,3788.3178
Frankfurt am Main|Deutschland,Lissabon|Portugal,2320.6449
Chisinau|Moldau,Frankfurt am Main|Deutschland,1897.5619
Dresden|Deutschland,Frankfurt am Main|Deutschland,464.5174
Frankfurt am Main|Deutschland,Genua|Italien,822.8816999999999
Antwerpen|Belgien,Frankfurt am Main|Deutschland,406.54240000000004
Frankfurt am Main|Deutschland,Posen|Polen,786.9065
Frankfurt am Main|Deutschland,Rjasan|Russland,2528.3297000000002
Frankfurt am Main|Deutschland,Nabereschnyje Tschelny|Russland,3417.589
Frankfurt am Main|Deutschland,Skopje|Nordmazedonien,1716.2958999999998
Astrachan|Russland,Frankfurt am Main|Deutschland,3496.3854
Frankfurt am Main|Deutschland,Hannover|Deutschland,339.4192
Frankfurt am Main|Deutschland,Kirow|Russland,3364.2759
Frankfurt am Main|Deutschland,Lyon|Frankreich,690.8434
Frankfurt am Main|Deutschland,Pensa|Russland,2972.2295
Frankfurt am Main|Deutschland,Toulouse|Frankreich,1172.0007
Frankfurt am Main|Deutschland,Lipezk|Russland,2605.8259
Frankfurt am Main|Deutschland,Homel|Belarus,1944.9257
Lwiw (Lemberg)|Ukraine,Sevilla|Spanien,3560.066
Lwiw (Lemberg)|Ukraine,Saragossa|Spanien,2851.4247
Breslau|Polen,Lwiw (Lemberg)|Ukraine,596.5168000000001
Ischewsk|Russland,Lwiw (Lemberg)|Ukraine,2583.8916
Lodz|Polen,Lwiw (Lemberg)|Ukraine,602.0546999999999
Athen|Griechenland,Lwiw (Lemberg)|Ukraine,2032.9267
Lwiw (Lemberg)|Ukraine,Palermo|Italien,2797.1958999999997
Lwiw (Lemberg)|Ukraine,Stuttgart|Deutschland,1339.3632
Leipzig|Deutschland,Lwiw (Lemberg)|Ukraine,950.8316
Lwiw (Lemberg)|Ukraine,Vilnius|Litauen,974.4268000000001
Lwiw (Lemberg)|Ukraine,Machatschkala|Russland,2331.8412000000003
Jaroslawl|Russland,Lwiw (Lemberg)|Ukraine,1631.2195
Lwiw (Lemberg)|Ukraine,Tirana|Albanien,1608.8441
Lwiw (Lemberg)|Ukraine,Riga|Lettland,1130.9048
Lwiw (Lemberg)|Ukraine,Malaga|Spanien,3531.1358
Bremen|Deutschland,Lwiw (Lemberg)|Ukraine,1278.4036
Lwiw (Lemberg)|Ukraine,Orenburg|Russland,2480.9596
Lissabon|Portugal,Lwiw (Lemberg)|Ukraine,3563.1872999999996
Chisinau|Moldau,Lwiw (Lemberg)|Ukraine,588.6274000000001
Dresden|Deutschland,Lwiw (Lemberg)|Ukraine,847.7473
Genua|Italien,Lwiw (Lemberg)|Ukraine,1791.212
Antwerpen|Belgien,Lwiw (Lemberg)|Ukraine,1619.4929
Lwiw (Lemberg)|Ukraine,Posen|Polen,784.3103000000001
Lwiw (Lemberg)|Ukraine,Nabereschnyje Tschelny|Russland,2435.9062000000004
Lwiw (Lemberg)|Ukraine,Nürnberg|Deutschland,1149.733
Lwiw (Lemberg)|Ukraine,Skopje|Nordmazedonien,1371.1466
Hannover|Deutschland,Lwiw (Lemberg)|Ukraine,1173.3389
Kirow|Russland,Lwiw (Lemberg)|Ukraine,2382.5931
Lwiw (Lemberg)|Ukraine,Lyon|Frankreich,1933.1649
Lwiw (Lemberg)|Ukraine,Pensa|Russland,1765.1935
Lwiw (Lemberg)|Ukraine,Toulouse|Frankreich,2414.3221000000003
Lipezk|Russland,Lwiw (Lemberg)|Ukraine,1378.0325
Homel|Belarus,Lwiw (Lemberg)|Ukraine,945.8240999999999
Saragossa|Spanien,Sevilla|Spanien,846.3884
Breslau|Polen,Sevilla|Spanien,2986.6886
Ischewsk|Russland,Sevilla|Spanien,5798.938099999999
Lodz|Polen,Sevilla|Spanien,3206.5795
Athen|Griechenland,Sevilla|Spanien,4064.0212
Palermo|Italien,Sevilla|Spanien,3246.2855
Sevilla|Spanien,Uljanowsk|Russland,5441.108
Sevilla|Spanien,Stuttgart|Deutschland,2253.1407000000004
Leipzig|Deutschland,Sevilla|Spanien,2704.8027
Machatschkala|Russland,Sevilla|Spanien,5970.271
Krywyj Rih|Ukraine,Sevilla|Spanien,4386.9467
Jaroslawl|Russland,Sevilla|Spanien,4846.2659
Sevilla|Spanien,Tirana|Albanien,3327.2381
Riga|Lettland,Sevilla|Spanien,3977.585
Bremen|Deutschland,Sevilla|Spanien,2529.6213
Orenburg|Russland,Sevilla|Spanien,6021.6814
Lissabon|Portugal,Sevilla|Spanien,464.7115
Chisinau|Moldau,Sevilla|Spanien,3982.8962
Dresden|Deutschland,Sevilla|Spanien,2728.0315
Genua|Italien,Sevilla|Spanien,1842.3242
Antwerpen|Belgien,Sevilla|Spanien,2077.0407
Posen|Polen,Sevilla|Spanien,3020.2702000000004
Rjasan|Russland,Sevilla|Spanien,4761.6933
Nabereschnyje Tschelny|Russland,Sevilla|Spanien,5650.9526
Nürnberg|Deutschland,Sevilla|Spanien,2430.7634
Sevilla|Spanien,Skopje|Nordmazedonien,3402.2411
Hannover|Deutschland,Sevilla|Spanien,2505.9622000000004
Kirow|Russland,Sevilla|Spanien,5597.6395
Lyon|Frankreich,Sevilla|Spanien,1624.9273999999998
Sevilla|Spanien,Toulouse|Frankreich,1262.4511
Lipezk|Russland,Sevilla|Spanien,4839.1896
Homel|Belarus,Sevilla|Spanien,4178.2892999999995
Breslau|Polen,Saragossa|Spanien,2278.3221000000003
Ischewsk|Russland,Saragossa|Spanien,5159.28
Lodz|Polen,Saragossa|Spanien,2498.213
Athen|Griechenland,Saragossa|Spanien,3355.6547
Palermo|Italien,Saragossa|Spanien,2537.9191
Saragossa|Spanien,Uljanowsk|Russland,4801.4499000000005
Saragossa|Spanien,Stuttgart|Deutschland,1544.7742
Leipzig|Deutschland,Saragossa|Spanien,1996.4361999999999
Saragossa|Spanien,Vilnius|Litauen,3181.4489
Krywyj Rih|Ukraine,Saragossa|Spanien,3678.5802000000003
Jaroslawl|Russland,Saragossa|Spanien,4206.6078
Saragossa|Spanien,Tirana|Albanien,2618.8716
Riga|Lettland,Saragossa|Spanien,3337.9267999999997
Malaga|Spanien,Saragossa|Spanien,838.2585
Orenburg|Russland,Saragossa|Spanien,5382.0232000000005
Lissabon|Portugal,Saragossa|Spanien,948.4573
Chisinau|Moldau,Saragossa|Spanien,3274.5297
Dresden|Deutschland,Saragossa|Spanien,2019.665
Genua|Italien,Saragossa|Spanien,1133.9577
Antwerpen|Belgien,Saragossa|Spanien,1397.0382
Posen|Polen,Saragossa|Spanien,2380.612
Rjasan|Russland,Saragossa|Spanien,4122.0352
Nabereschnyje Tschelny|Russland,Saragossa|Spanien,5011.2945
Nürnberg|Deutschland,Saragossa|Spanien,1722.3969
Saragossa|Spanien,Skopje|Nordmazedonien,2693.8746
Astrachan|Russland,Saragossa|Spanien,5019.275
Kirow|Russland,Saragossa|Spanien,4957.981400000001
Lyon|Frankreich,Saragossa|Spanien,916.5609000000001
Pensa|Russland,Saragossa|Spanien,4565.935
Saragossa|Spanien,Toulouse|Frankreich,389.621
Lipezk|Russland,Saragossa|Spanien,4199.531400000001
Homel|Belarus,Saragossa|Spanien,3538.6312000000003
Breslau|Polen,Ischewsk|Russland,2833.211
Breslau|Polen,Lodz|Polen,221.5791
Breslau|Polen,Palermo|Italien,2534.2682999999997
Breslau|Polen,Uljanowsk|Russland,2475.3809
Breslau|Polen,Stuttgart|Deutschland,775.012
Breslau|Polen,Leipzig|Deutschland,371.797
Breslau|Polen,Vilnius|Litauen,855.3799
Breslau|Polen,Machatschkala|Russland,3004.5439
Breslau|Polen,Krywyj Rih|Ukraine,1427.4128
Breslau|Polen,Jaroslawl|Russland,1880.5388
Breslau|Polen,Tirana|Albanien,1758.1017
Breslau|Polen,Riga|Lettland,1011.8579
Breslau|Polen,Malaga|Spanien,2967.0112000000004
Bremen|Deutschland,Breslau|Polen,699.3691
Breslau|Polen,Orenburg|Russland,3055.9543
Breslau|Polen,Lissabon|Portugal,2999.0627000000004
Breslau|Polen,Chisinau|Moldau,1192.5165
Breslau|Polen,Dresden|Deutschland,268.7127
Breslau|Polen,Genua|Italien,1325.8253
Antwerpen|Belgien,Breslau|Polen,1040.4583
Breslau|Polen,Posen|Polen,182.4585
Breslau|Polen,Rjasan|Russland,1795.9661999999998
Breslau|Polen,Nabereschnyje Tschelny|Russland,2685.2255
Breslau|Polen,Nürnberg|Deutschland,570.6984
Breslau|Polen,Skopje|Nordmazedonien,1520.4042
Astrachan|Russland,Breslau|Polen,2764.0218999999997
Breslau|Polen,Hannover|Deutschland,594.3044
Breslau|Polen,Kirow|Russland,2631.9123999999997
Breslau|Polen,Lyon|Frankreich,1369.0403000000001
Breslau|Polen,Pensa|Russland,2239.866
Breslau|Polen,Toulouse|Frankreich,1850.1976000000002
Breslau|Polen,Lipezk|Russland,1873.4624
Breslau|Polen,Homel|Belarus,1212.5621999999998
Ischewsk|Russland,Lodz|Polen,2615.0807999999997
Athen|Griechenland,Ischewsk|Russland,4822.5233
Ischewsk|Russland,Palermo|Italien,5181.6888
Ischewsk|Russland,Uljanowsk|Russland,573.0245
Ischewsk|Russland,Stuttgart|Deutschland,3605.6017
Ischewsk|Russland,Leipzig|Deutschland,3203.2297000000003
Ischewsk|Russland,Vilnius|Litauen,2130.7766
Ischewsk|Russland,Machatschkala|Russland,2037.1485
Ischewsk|Russland,Krywyj Rih|Ukraine,2256.119
Ischewsk|Russland,Tirana|Albanien,4398.440799999999
Ischewsk|Russland,Riga|Lettland,2110.1333
Bremen|Deutschland,Ischewsk|Russland,3405.5188
Ischewsk|Russland,Orenburg|Russland,739.2769000000001
Ischewsk|Russland,Lissabon|Portugal,5805.419900000001
Chisinau|Moldau,Ischewsk|Russland,2721.9473
Genua|Italien,Ischewsk|Russland,4175.7049
Antwerpen|Belgien,Ischewsk|Russland,3746.6081
Ischewsk|Russland,Posen|Polen,2788.079
Ischewsk|Russland,Rjasan|Russland,1121.6099
Ischewsk|Russland,Nabereschnyje Tschelny|Russland,197.60670000000002
Ischewsk|Russland,Nürnberg|Deutschland,3401.2881
Ischewsk|Russland,Skopje|Nordmazedonien,4160.7433
Astrachan|Russland,Ischewsk|Russland,1544.2232
Hannover|Deutschland,Ischewsk|Russland,3300.4541
Ischewsk|Russland,Kirow|Russland,413.2296
Ischewsk|Russland,Lyon|Frankreich,4249.5124000000005
Ischewsk|Russland,Pensa|Russland,939.9981
Ischewsk|Russland,Toulouse|Frankreich,4730.6697
Ischewsk|Russland,Lipezk|Russland,1286.5753
Homel|Belarus,Ischewsk|Russland,1835.9648
Athen|Griechenland,Lodz|Polen,2228.5557999999996
Lodz|Polen,Palermo|Italien,2587.7212999999997
Lodz|Polen,Uljanowsk|Russland,2257.8112
Leipzig|Deutschland,Lodz|Polen,591.2723000000001
Lodz|Polen,Vilnius|Litauen,637.8102
Lodz|Polen,Machatschkala|Russland,2786.9742
Krywyj Rih|Ukraine,Lodz|Polen,1401.0309
Jaroslawl|Russland,Lodz|Polen,1662.9691
Lodz|Polen,Tirana|Albanien,1804.4733
Lodz|Polen,Riga|Lettland,794.2882
Lodz|Polen,Malaga|Spanien,3186.4865
Bremen|Deutschland,Lodz|Polen,828.4596
Lodz|Polen,Orenburg|Russland,2838.3846000000003
Lissabon|Portugal,Lodz|Polen,3218.538
Chisinau|Moldau,Lodz|Polen,1201.9253
Dresden|Deutschland,Lodz|Polen,488.188
Genua|Italien,Lodz|Polen,1545.3006
Antwerpen|Belgien,Lodz|Polen,1169.5489
Lodz|Polen,Posen|Polen,211.01979999999998
Lodz|Polen,Rjasan|Russland,1578.3965
Lodz|Polen,Nabereschnyje Tschelny|Russland,2467.6558
Lodz|Polen,Nürnberg|Deutschland,790.1736999999999
Lodz|Polen,Skopje|Nordmazedonien,1566.7758000000001
Astrachan|Russland,Lodz|Polen,2546.4522
Hannover|Deutschland,Lodz|Polen,723.3949
Kirow|Russland,Lodz|Polen,2414.3427
Lodz|Polen,Lyon|Frankreich,1588.5156000000002
Lodz|Polen,Pensa|Russland,2022.2963
Lodz|Polen,Toulouse|Frankreich,2069.6729
Lipezk|Russland,Lodz|Polen,1655.8928
Homel|Belarus,Lodz|Polen,994.9925
Athen|Griechenland,Palermo|Italien,1414.5354
Athen|Griechenland,Uljanowsk|Russland,4460.3222000000005
Athen|Griechenland,Stuttgart|Deutschland,2260.0607
Athen|Griechenland,Vilnius|Litauen,2840.3212000000003
Athen|Griechenland,Machatschkala|Russland,3509.7259
Athen|Griechenland,Krywyj Rih|Ukraine,2000.8107
Athen|Griechenland,Jaroslawl|Russland,3865.4802
Athen|Griechenland,Tirana|Albanien,664.0086
Athen|Griechenland,Riga|Lettland,2996.7992000000004
Athen|Griechenland,Malaga|Spanien,4033.9424
Athen|Griechenland,Bremen|Deutschland,2593.7847
Athen|Griechenland,Orenburg|Russland,4090.1783
Athen|Griechenland,Lissabon|Portugal,4233.6724
Athen|Griechenland,Chisinau|Moldau,1635.344
Athen|Griechenland,Dresden|Deutschland,2128.9584
Athen|Griechenland,Genua|Italien,2259.6058
Antwerpen|Belgien,Athen|Griechenland,2771.8475
Athen|Griechenland,Posen|Polen,2366.9804
Athen|Griechenland,Rjasan|Russland,3780.9075
Athen|Griechenland,Nabereschnyje Tschelny|Russland,4670.1669
Athen|Griechenland,Nürnberg|Deutschland,2157.7379
Athen|Griechenland,Skopje|Nordmazedonien,692.4614
Astrachan|Russland,Athen|Griechenland,3355.707
Athen|Griechenland,Hannover|Deutschland,2488.72
Athen|Griechenland,Kirow|Russland,4616.853700000001
Athen|Griechenland,Lyon|Frankreich,2543.7655
Athen|Griechenland,Pensa|Russland,3374.4122
Athen|Griechenland,Toulouse|Frankreich,2984.1685
Athen|Griechenland,Lipezk|Russland,2987.2512
Athen|Griechenland,Homel|Belarus,3197.5035
Palermo|Italien,Uljanowsk|Russland,4866.9115
Palermo|Italien,Stuttgart|Deutschland,1975.8066000000001
Leipzig|Deutschland,Palermo|Italien,2253.7922999999996
Palermo|Italien,Vilnius|Litauen,3246.9103999999998
Machatschkala|Russland,Palermo|Italien,5251.3662
Krywyj Rih|Ukraine,Palermo|Italien,3489.3407
Jaroslawl|Russland,Palermo|Italien,4272.0694
Palermo|Italien,Tirana|Albanien,1133.3947
Palermo|Italien,Riga|Lettland,3403.3884
Malaga|Spanien,Palermo|Italien,3212.4496
Orenburg|Russland,Palermo|Italien,5447.4848
Lissabon|Portugal,Palermo|Italien,3412.1797
Dresden|Deutschland,Palermo|Italien,2277.021
Genua|Italien,Palermo|Italien,1400.8823
Antwerpen|Belgien,Palermo|Italien,2413.2942000000003
Palermo|Italien,Posen|Polen,2637.968
Nabereschnyje Tschelny|Russland,Palermo|Italien,5076.7561
Nürnberg|Deutschland,Palermo|Italien,1985.6575
Palermo|Italien,Skopje|Nordmazedonien,2608.84
Astrachan|Russland,Palermo|Italien,5010.8442000000005
Hannover|Deutschland,Palermo|Italien,2413.7125
Kirow|Russland,Palermo|Italien,5023.443
Lyon|Frankreich,Palermo|Italien,1887.3873999999998
Palermo|Italien,Pensa|Russland,4631.3965
Palermo|Italien,Toulouse|Frankreich,2162.6757000000002
Lipezk|Russland,Palermo|Italien,4264.993
Homel|Belarus,Palermo|Italien,3604.0928
Stuttgart|Deutschland,Uljanowsk|Russland,3249.9287000000004
Leipzig|Deutschland,Uljanowsk|Russland,2847.5567
Uljanowsk|Russland,Vilnius|Litauen,1775.1037
Machatschkala|Russland,Uljanowsk|Russland,1665.81
Krywyj Rih|Ukraine,Uljanowsk|Russland,1699.9563999999998
Jaroslawl|Russland,Uljanowsk|Russland,824.7049000000001
Tirana|Albanien,Uljanowsk|Russland,4042.7677999999996
Riga|Lettland,Uljanowsk|Russland,1754.4604
Malaga|Spanien,Uljanowsk|Russland,5491.8103
Bremen|Deutschland,Uljanowsk|Russland,3049.8459
Lissabon|Portugal,Uljanowsk|Russland,5449.7469
Chisinau|Moldau,Uljanowsk|Russland,2165.7846
Genua|Italien,Uljanowsk|Russland,3820.032
Antwerpen|Belgien,Uljanowsk|Russland,3390.9352000000003
Posen|Polen,Uljanowsk|Russland,2432.4061
Rjasan|Russland,Uljanowsk|Russland,673.5096
Nabereschnyje Tschelny|Russland,Uljanowsk|Russland,425.7296
Nürnberg|Deutschland,Uljanowsk|Russland,3045.6152
Skopje|Nordmazedonien,Uljanowsk|Russland,3805.0704
Hannover|Deutschland,Uljanowsk|Russland,2944.7812000000004
Kirow|Russland,Uljanowsk|Russland,633.1614000000001
Lyon|Frankreich,Uljanowsk|Russland,3893.8395
Pensa|Russland,Uljanowsk|Russland,317.55609999999996
Toulouse|Frankreich,Uljanowsk|Russland,4374.996700000001
Lipezk|Russland,Uljanowsk|Russland,798.7031
Homel|Belarus,Uljanowsk|Russland,1452.3746999999998
Leipzig|Deutschland,Stuttgart|Deutschland,484.4695
Stuttgart|Deutschland,Vilnius|Litauen,1669.4821000000002
Machatschkala|Russland,Stuttgart|Deutschland,3747.8302000000003
Krywyj Rih|Ukraine,Stuttgart|Deutschland,2166.6135
Jaroslawl|Russland,Stuttgart|Deutschland,2694.6411000000003
Stuttgart|Deutschland,Tirana|Albanien,1842.0398
Riga|Lettland,Stuttgart|Deutschland,1825.9601
Malaga|Spanien,Stuttgart|Deutschland,2225.53
Orenburg|Russland,Stuttgart|Deutschland,3870.0565
Lissabon|Portugal,Stuttgart|Deutschland,2257.5815
Chisinau|Moldau,Stuttgart|Deutschland,1931.7172
Dresden|Deutschland,Stuttgart|Deutschland,507.69829999999996
Genua|Italien,Stuttgart|Deutschland,684.1179000000001
Antwerpen|Belgien,Stuttgart|Deutschland,555.9095
Posen|Polen,Stuttgart|Deutschland,868.6453
Rjasan|Russland,Stuttgart|Deutschland,2610.0685
Nabereschnyje Tschelny|Russland,Stuttgart|Deutschland,3499.3278
Nürnberg|Deutschland,Stuttgart|Deutschland,210.4302
Skopje|Nordmazedonien,Stuttgart|Deutschland,1604.3423
Astrachan|Russland,Stuttgart|Deutschland,3507.3082999999997
Hannover|Deutschland,Stuttgart|Deutschland,522.682
Kirow|Russland,Stuttgart|Deutschland,3446.0147
Lyon|Frankreich,Stuttgart|Deutschland,627.5591
Pensa|Russland,Stuttgart|Deutschland,3053.9682000000003
Stuttgart|Deutschland,Toulouse|Frankreich,1108.7163999999998
Lipezk|Russland,Stuttgart|Deutschland,2687.5647000000004
Homel|Belarus,Stuttgart|Deutschland,2026.6645
Leipzig|Deutschland,Vilnius|Litauen,1226.2633999999998
Leipzig|Deutschland,Machatschkala|Russland,3375.4274
Krywyj Rih|Ukraine,Leipzig|Deutschland,1780.8105
Jaroslawl|Russland,Leipzig|Deutschland,2251.4222999999997
Leipzig|Deutschland,Tirana|Albanien,1814.6059
Leipzig|Deutschland,Riga|Lettland,1382.7413999999999
Leipzig|Deutschland,Malaga|Spanien,2678.273
Bremen|Deutschland,Leipzig|Deutschland,366.3128
Leipzig|Deutschland,Orenburg|Russland,3426.8378
Leipzig|Deutschland,Lissabon|Portugal,2719.5283
Chisinau|Moldau,Leipzig|Deutschland,1545.9142
Dresden|Deutschland,Leipzig|Deutschland,112.8697
Genua|Italien,Leipzig|Deutschland,1037.0872
Antwerpen|Belgien,Leipzig|Deutschland,707.4021
Leipzig|Deutschland,Posen|Polen,425.42659999999995
Leipzig|Deutschland,Rjasan|Russland,2166.8497
Leipzig|Deutschland,Nabereschnyje Tschelny|Russland,3056.109
Leipzig|Deutschland,Nürnberg|Deutschland,281.9602
Leipzig|Deutschland,Skopje|Nordmazedonien,1576.9083999999998
Astrachan|Russland,Leipzig|Deutschland,3134.9054
Hannover|Deutschland,Leipzig|Deutschland,261.2481
Kirow|Russland,Leipzig|Deutschland,3002.7959
Leipzig|Deutschland,Lyon|Frankreich,1080.3021
Leipzig|Deutschland,Pensa|Russland,2610.7495
Leipzig|Deutschland,Toulouse|Frankreich,1561.4594
Leipzig|Deutschland,Lipezk|Russland,2244.346
Homel|Belarus,Leipzig|Deutschland,1583.4457
Machatschkala|Russland,Vilnius|Litauen,2613.9392000000003
Krywyj Rih|Ukraine,Vilnius|Litauen,1555.5752
Jaroslawl|Russland,Vilnius|Litauen,1182.0879
Tirana|Albanien,Vilnius|Litauen,2421.2992999999997
Riga|Lettland,Vilnius|Litauen,292.2523
Malaga|Spanien,Vilnius|Litauen,3870.3417999999997
Bremen|Deutschland,Vilnius|Litauen,1428.3773
Orenburg|Russland,Vilnius|Litauen,2357.5034
Lissabon|Portugal,Vilnius|Litauen,3828.2783999999997
Chisinau|Moldau,Vilnius|Litauen,1458.5503
Dresden|Deutschland,Vilnius|Litauen,1122.1608999999999
Genua|Italien,Vilnius|Litauen,2198.5635
Antwerpen|Belgien,Vilnius|Litauen,1769.4666000000002
Posen|Polen,Vilnius|Litauen,810.9375
Rjasan|Russland,Vilnius|Litauen,1097.5153
Nabereschnyje Tschelny|Russland,Vilnius|Litauen,1986.7746000000002
Nürnberg|Deutschland,Vilnius|Litauen,1424.1466
Skopje|Nordmazedonien,Vilnius|Litauen,2183.6018
Astrachan|Russland,Vilnius|Litauen,2273.3343
Hannover|Deutschland,Vilnius|Litauen,1323.3126000000002
Kirow|Russland,Vilnius|Litauen,1933.4615
Lyon|Frankreich,Vilnius|Litauen,2272.3709
Toulouse|Frankreich,Vilnius|Litauen,2753.5282
Lipezk|Russland,Vilnius|Litauen,1175.0116
Homel|Belarus,Vilnius|Litauen,514.1113
Krywyj Rih|Ukraine,Machatschkala|Russland,1537.2381
Jaroslawl|Russland,Machatschkala|Russland,2059.8075
Machatschkala|Russland,Tirana|Albanien,3262.8903999999998
Machatschkala|Russland,Riga|Lettland,2711.1992
Machatschkala|Russland,Malaga|Spanien,5946.665099999999
Bremen|Deutschland,Machatschkala|Russland,3581.4076
Machatschkala|Russland,Orenburg|Russland,1546.1969
Lissabon|Portugal,Machatschkala|Russland,5981.308599999999
Chisinau|Moldau,Machatschkala|Russland,2035.6742
Antwerpen|Belgien,Machatschkala|Russland,3922.4969
Machatschkala|Russland,Posen|Polen,2963.9678
Machatschkala|Russland,Rjasan|Russland,1622.646
Machatschkala|Russland,Nabereschnyje Tschelny|Russland,1851.7885
Machatschkala|Russland,Nürnberg|Deutschland,3565.2623
Machatschkala|Russland,Skopje|Nordmazedonien,2979.3907000000004
Astrachan|Russland,Machatschkala|Russland,492.9862
Hannover|Deutschland,Machatschkala|Russland,3476.3429
Kirow|Russland,Machatschkala|Russland,2310.427
Lyon|Frankreich,Machatschkala|Russland,4348.6942
Machatschkala|Russland,Pensa|Russland,1420.1647
Machatschkala|Russland,Toulouse|Frankreich,4829.8514000000005
Lipezk|Russland,Machatschkala|Russland,1478.491
Homel|Belarus,Machatschkala|Russland,2108.864
Jaroslawl|Russland,Krywyj Rih|Ukraine,1449.1728
Krywyj Rih|Ukraine,Tirana|Albanien,1725.6523
Krywyj Rih|Ukraine,Riga|Lettland,1911.0819
Krywyj Rih|Ukraine,Malaga|Spanien,4361.038
Bremen|Deutschland,Krywyj Rih|Ukraine,2186.6868
Krywyj Rih|Ukraine,Orenburg|Russland,1972.6707
Krywyj Rih|Ukraine,Lissabon|Portugal,4393.089599999999
Chisinau|Moldau,Krywyj Rih|Ukraine,498.43609999999995
Genua|Italien,Krywyj Rih|Ukraine,2483.3429
Antwerpen|Belgien,Krywyj Rih|Ukraine,2527.7761
Krywyj Rih|Ukraine,Posen|Polen,1569.247
Krywyj Rih|Ukraine,Nabereschnyje Tschelny|Russland,2052.3063
Krywyj Rih|Ukraine,Nürnberg|Deutschland,1979.6353000000001
Krywyj Rih|Ukraine,Skopje|Nordmazedonien,1442.1526000000001
Astrachan|Russland,Krywyj Rih|Ukraine,1381.7781
Hannover|Deutschland,Krywyj Rih|Ukraine,2081.6221
Kirow|Russland,Krywyj Rih|Ukraine,2141.1324
Krywyj Rih|Ukraine,Pensa|Russland,1322.0736000000002
Krywyj Rih|Ukraine,Toulouse|Frankreich,3244.2244
Krywyj Rih|Ukraine,Lipezk|Russland,934.9126
Homel|Belarus,Krywyj Rih|Ukraine,1006.3886
Jaroslawl|Russland,Tirana|Albanien,3445.1076000000003
Jaroslawl|Russland,Riga|Lettland,1148.7702
Bremen|Deutschland,Jaroslawl|Russland,2452.1856000000002
Jaroslawl|Russland,Orenburg|Russland,1523.0966
Jaroslawl|Russland,Lissabon|Portugal,4852.0867
Chisinau|Moldau,Jaroslawl|Russland,1909.9294
Dresden|Deutschland,Jaroslawl|Russland,2145.9692
Genua|Italien,Jaroslawl|Russland,3222.3717
Antwerpen|Belgien,Jaroslawl|Russland,2793.2749
Jaroslawl|Russland,Posen|Polen,1834.7458000000001
Jaroslawl|Russland,Rjasan|Russland,458.5968
Jaroslawl|Russland,Nabereschnyje Tschelny|Russland,1003.712
Jaroslawl|Russland,Nürnberg|Deutschland,2447.9548999999997
Jaroslawl|Russland,Skopje|Nordmazedonien,3207.4101
Astrachan|Russland,Jaroslawl|Russland,1652.8113999999998
Hannover|Deutschland,Jaroslawl|Russland,2347.1209
Jaroslawl|Russland,Kirow|Russland,695.2346
Jaroslawl|Russland,Lyon|Frankreich,3296.1792
Jaroslawl|Russland,Pensa|Russland,784.9792
Jaroslawl|Russland,Toulouse|Frankreich,3777.3365
Jaroslawl|Russland,Lipezk|Russland,693.4424
Homel|Belarus,Jaroslawl|Russland,932.4308000000001
Riga|Lettland,Tirana|Albanien,2576.7542999999996
Malaga|Spanien,Tirana|Albanien,3292.6778
Bremen|Deutschland,Tirana|Albanien,2173.7397
Orenburg|Russland,Tirana|Albanien,3830.2379
Lissabon|Portugal,Tirana|Albanien,3492.4078
Chisinau|Moldau,Tirana|Albanien,1375.4036
Dresden|Deutschland,Tirana|Albanien,1708.9135
Genua|Italien,Tirana|Albanien,1518.3411999999998
Antwerpen|Belgien,Tirana|Albanien,2351.8026
Posen|Polen,Tirana|Albanien,1946.9355
Rjasan|Russland,Tirana|Albanien,3360.8626
Nabereschnyje Tschelny|Russland,Tirana|Albanien,4250.1219
Nürnberg|Deutschland,Tirana|Albanien,1737.6929
Skopje|Nordmazedonien,Tirana|Albanien,216.3823
Astrachan|Russland,Tirana|Albanien,3095.7666
Hannover|Deutschland,Tirana|Albanien,2068.675
Kirow|Russland,Tirana|Albanien,4196.8088
Lyon|Frankreich,Tirana|Albanien,1802.5009
Pensa|Russland,Tirana|Albanien,3804.7624
Tirana|Albanien,Toulouse|Frankreich,2242.9039
Lipezk|Russland,Tirana|Albanien,2727.3109
Homel|Belarus,Tirana|Albanien,2777.4586
Malaga|Spanien,Riga|Lettland,4025.493
Bremen|Deutschland,Riga|Lettland,1583.5285
Orenburg|Russland,Riga|Lettland,2388.9293
Lissabon|Portugal,Riga|Lettland,3983.4296
Chisinau|Moldau,Riga|Lettland,1613.7015
Dresden|Deutschland,Riga|Lettland,1277.3121
Genua|Italien,Riga|Lettland,2353.7146000000002
Antwerpen|Belgien,Riga|Lettland,1924.6178
Posen|Polen,Riga|Lettland,966.0886999999999
Riga|Lettland,Rjasan|Russland,1128.9413
Nürnberg|Deutschland,Riga|Lettland,1579.2978
Riga|Lettland,Skopje|Nordmazedonien,2338.753
Astrachan|Russland,Riga|Lettland,2304.8931000000002
Hannover|Deutschland,Riga|Lettland,1478.4638
Kirow|Russland,Riga|Lettland,1911.5412
Lyon|Frankreich,Riga|Lettland,2427.5221
Pensa|Russland,Riga|Lettland,1572.841
Riga|Lettland,Toulouse|Frankreich,2908.6794
Lipezk|Russland,Riga|Lettland,1333.1285
Homel|Belarus,Riga|Lettland,809.0355
Bremen|Deutschland,Malaga|Spanien,2598.8014
Malaga|Spanien,Orenburg|Russland,6056.583
Lissabon|Portugal,Malaga|Spanien,676.8211
