noise0,noise1,q0_bloch_x,q0_bloch_y,q0_bloch_z,q1_bloch_x,q1_bloch_y,q1_bloch_z,exp_XX_q0,exp_XX_q1,exp_XY_q0,exp_XY_q1,exp_XZ_q0,exp_XZ_q1,exp_YX_q0,exp_YX_q1,exp_YY_q0,exp_YY_q1,exp_YZ_q0,exp_YZ_q1,exp_ZX_q0,exp_ZX_q1,exp_ZY_q0,exp_ZY_q1,exp_ZZ_q0,exp_ZZ_q1
0.0,4.487989505128276,0.03715433677403225,0.06984485367459113,0.9958482783798701,-0.8690922344781811,-0.14639497683937483,-0.47034002658078744,0.03715433677403224,-0.8690922344781808,0.03715433677403224,-0.14639497683937486,0.03715433677403224,-0.4703400265807873,0.06984485367459126,-0.8690922344781808,0.06984485367459126,-0.14639497683937486,0.06984485367459126,-0.4703400265807873,0.9958482783798701,-0.8690922344781808,0.9958482783798701,-0.14639497683937486,0.9958482783798701,-0.4703400265807873
0.0,4.9367884556411035,0.041921182116658504,0.07880584300593166,0.99584827837987,-0.9805954567111896,-0.19031232390767058,-0.04353515361543786,0.04192118211665852,-0.9805954567111895,0.04192118211665852,-0.19031232390767067,0.04192118211665852,-0.04353515361543786,0.07880584300593169,-0.9805954567111895,0.07880584300593169,-0.19031232390767067,0.07880584300593169,-0.04353515361543786,0.99584827837987,-0.9805954567111895,0.99584827837987,-0.19031232390767067,0.99584827837987,-0.04353515361543786
0.0,5.385587406153931,0.03838502321152166,0.07215836863970895,0.9958482783798699,-0.8978797225284914,-0.19653598119857013,0.3918923904470697,0.03838502321152182,-0.8978797225284912,0.03838502321152182,-0.19653598119857008,0.03838502321152182,0.3918923904470697,0.07215836863970893,-0.8978797225284912,0.07215836863970893,-0.19653598119857008,0.07215836863970893,0.3918923904470697,0.9958482783798699,-0.8978797225284912,0.9958482783798699,-0.19653598119857008,0.9958482783798699,0.3918923904470697
0.0,5.834386356666759,0.027246239697927,0.05121904440007634,0.9958482783798702,-0.6373278975268769,-0.1638332770574632,0.7497008403367763,0.02724623969792711,-0.6373278975268768,0.02724623969792711,-0.16383327705746314,0.02724623969792711,0.7497008403367763,0.05121904440007635,-0.6373278975268768,0.05121904440007635,-0.16383327705746314,0.05121904440007635,0.7497008403367763,0.9958482783798702,-0.6373278975268768,0.9958482783798702,-0.16383327705746314,0.9958482783798702,0.7497008403367763
0.0,6.283185307179586,0.010711004258956814,0.020135160256652074,0.9958482783798697,-0.2505454661063467,-0.09868138311184174,0.959021844320365,0.010711004258956769,-0.2505454661063466,0.010711004258956769,-0.09868138311184188,0.010711004258956769,0.959021844320365,0.020135160256652074,-0.2505454661063466,0.020135160256652074,-0.09868138311184188,0.020135160256652074,0.959021844320365,0.9958482783798697,-0.2505454661063466,0.9958482783798697,-0.09868138311184188,0.9958482783798697,0.959021844320365
0.4487989505128276,0.0,-0.09330659197789583,-0.016001812933169324,0.9258665369798482,-0.2505454661063466,-0.09174669719245199,0.8916280252384199,-0.09330659197789604,-0.25054546610634665,-0.09330659197789604,-0.09174669719245204,-0.09330659197789604,0.8916280252384199,-0.016001812933169213,-0.25054546610634665,-0.016001812933169213,-0.09174669719245204,-0.016001812933169213,0.8916280252384199,0.9258665369798482,-0.25054546610634665,0.9258665369798482,-0.09174669719245204,0.9258665369798482,0.8916280252384199
0.4487989505128276,0.4487989505128276,0.06921704238653249,0.011870524263911959,0.925866536979848,0.1858605676150386,-0.01300169611816019,0.9096414446945356,0.06921704238653253,0.18586056761503833,0.06921704238653253,-0.0130016961181601,0.06921704238653253,0.9096414446945356,0.011870524263912108,0.18586056761503833,0.011870524263912108,-0.0130016961181601,0.011870524263912108,0.9096414446945356,0.925866536979848,0.18586056761503833,0.925866536979848,-0.0130016961181601,0.925866536979848,0.9096414446945356
0.4487989505128276,0.8975979010256552,0.21803139261499177,0.03739175854809923,0.925866536979848,0.5854546364899914,0.06831845032767186,0.747489220008694,0.21803139261499177,0.5854546364899914,0.21803139261499177,0.06831845032767198,0.21803139261499177,0.747489220008694,0.03739175854809923,0.5854546364899914,0.03739175854809923,0.06831845032767198,0.03739175854809923,0.747489220008694,0.925866536979848,0.5854546364899914,0.925866536979848,0.06831845032767198,0.925866536979848,0.747489220008694
0.4487989505128276,1.3463968515384828,0.3236619515565013,0.05550709647201117,0.9258665369798476,0.8690922344781806,0.1361072898153004,0.43728758794645484,0.32366195155650107,0.8690922344781804,0.32366195155650107,0.1361072898153004,0.32366195155650107,0.43728758794645484,0.05550709647201102,0.8690922344781804,0.05550709647201102,0.1361072898153004,0.05550709647201102,0.43728758794645484,0.9258665369798476,0.8690922344781804,0.9258665369798476,0.1361072898153004,0.9258665369798476,0.43728758794645484
0.4487989505128276,1.7951958020513104,0.3651872915389057,0.06262857318977733,0.9258665369798479,0.9805954567111898,0.1769384113086437,0.04047578611109992,0.36518729153890556,0.9805954567111895,0.36518729153890556,0.1769384113086438,0.36518729153890556,0.04047578611109992,0.06262857318977721,0.9805954567111895,0.06262857318977721,0.1769384113086438,0.06262857318977721,0.04047578611109992,0.9258665369798479,0.9805954567111895,0.9258665369798479,0.1769384113086438,0.9258665369798479,0.04047578611109992
